#id (do not edit),enabled / disabled,caliber in mm,sub-name,country override (several),ship type override (several),,,"model, grade N","scaling, grade N","scaling, grade N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@name,enabled,#mm,subName,countries,shipTypes,#comment,#BASE,model_1,weight_modifier_1,scale_1,max_scale_1,caliber_length_modifier_1,#model_STD_1,#caliber_EST_1,#weight_EST_1,model_2,weight_modifier_2,scale_2,max_scale_2,caliber_length_modifier_2,#model_STD_2,#caliber_EST_2,#weight_EST_2,model_3,weight_modifier_3,scale_3,max_scale_3,caliber_length_modifier_3,#model_STD_3,#caliber_EST_3,#weight_EST_3,model_4,weight_modifier_4,scale_4,max_scale_4,caliber_length_modifier_4,#model_STD_4,#caliber_EST_4,#weight_EST_4,model_5,weight_modifier_5,scale_5,max_scale_5,caliber_length_modifier_5,#model_STD_5,#caliber_EST_5,#weight_EST_5,#,#,#,#
gun_14_x1,,356,gun_14_x1,,,,0.3057,irresistible_gun_305_x1,1.1,1.275,1.340625,,0.3616,38.3476,1.045,dreadnought_gun_305_x1,1.12,1.3,1.365,,0.3661,40.1695,1.0709,dreadnought_gun_b_305_x1,1.14,1.325,1.389375,,0.3707,41.5754,1.1738,iowa_gun_406_x1,1.31,0.802,0.83655,,0.2249,49.7152,1.3382,iowa_gun_406_x1,1.33,0.812025,0.847006875,,0.2277,51.4552,1.3549,,,,
gun_14_x2,,356,gun_14_x2,,,,0.3057,irresistible_gun_305_x2,1.1,1.275,1.340625,,0.3616,38.3476,1.045,dreadnought_gun_305_x2,1.12,1.3,1.365,,0.3661,40.1695,1.0709,dreadnought_gun_b_305_x2,1.14,1.325,1.389375,,0.3707,41.5754,1.1738,iowa_gun_406_x2,1.31,0.802,0.83655,,0.2249,49.7152,1.3382,iowa_gun_406_x2,1.33,0.812025,0.847006875,,0.2277,51.4552,1.3549,,,,
gun_14_x3,,356,gun_14_x3,,,,0.3057,irresistible_gun_305_x3,1.1,1.275,1.340625,,0.3616,38.3476,1.045,dreadnought_gun_305_x3,1.12,1.3,1.365,,0.3661,40.1695,1.0709,dreadnought_gun_b_305_x3,1.14,1.325,1.389375,,0.3707,41.5754,1.1738,iowa_gun_406_x3,1.31,0.802,0.83655,,0.2249,49.7152,1.3382,iowa_gun_406_x3,1.33,0.812025,0.847006875,,0.2277,51.4552,1.3549,,,,
gun_14_x4,,356,gun_14_x4,,,,0.3057,irresistible_gun_305_x4,1.1,1.275,1.340625,,0.3616,38.3476,1.045,dreadnought_gun_305_x4,1.12,1.3,1.365,,0.3661,40.1695,1.0709,dreadnought_gun_b_305_x4,1.14,1.325,1.389375,,0.3707,41.5754,1.1738,iowa_gun_406_x4,1.31,0.802,0.83655,,0.2249,49.7152,1.3382,kgeorge_gun_380_x4_c,1.18,1.10565,1.1293425,,0.3251,53.1565,1.3267,,,,
gun_15_x1,,381,gun_15_x1,,,,0.3256,irresistible_gun_305_x1,1.1,1.375,1.438125,,0.3616,38.0882,1.038,dreadnought_gun_305_x1,1.12,1.4,1.4625,,0.3661,39.8978,1.0636,dreadnought_gun_b_305_x1,1.14,1.425,1.5,,0.3707,41.2942,1.1658,iowa_gun_406_x1,1.31,0.858,0.890175,,0.2249,49.3789,1.3291,iowa_gun_406_x1,1.33,0.868725,0.901302188,,0.2277,51.1072,1.3457,,,,
gun_15_x2,,381,gun_15_x2,,,,0.3256,irresistible_gun_305_x2,1.1,1.375,1.438125,,0.3616,38.0882,1.038,dreadnought_gun_305_x2,1.12,1.4,1.4625,,0.3661,39.8978,1.0636,dreadnought_gun_b_305_x2,1.14,1.425,1.5,,0.3707,41.2942,1.1658,iowa_gun_406_x2,1.31,0.858,0.890175,,0.2249,49.3789,1.3291,iowa_gun_406_x2,1.33,0.868725,0.901302188,,0.2277,51.1072,1.3457,,,,
gun_15_x3,,381,gun_15_x3,,,,0.3256,irresistible_gun_305_x3,1.1,1.375,1.438125,,0.3616,38.0882,1.038,dreadnought_gun_305_x3,1.12,1.4,1.4625,,0.3661,39.8978,1.0636,dreadnought_gun_b_305_x3,1.14,1.425,1.5,,0.3707,41.2942,1.1658,iowa_gun_406_x3,1.31,0.858,0.890175,,0.2249,49.3789,1.3291,iowa_gun_406_x3,1.33,0.868725,0.901302188,,0.2277,51.1072,1.3457,,,,
gun_15_x4,,381,gun_15_x4,,,,0.3256,irresistible_gun_305_x4,1.1,1.375,1.438125,,0.3616,38.0882,1.038,dreadnought_gun_305_x4,1.12,1.4,1.4625,,0.3661,39.8978,1.0636,dreadnought_gun_b_305_x4,1.14,1.425,1.5,,0.3707,41.2942,1.1658,iowa_gun_406_x4,1.31,0.858,0.890175,,0.2249,49.3789,1.3291,kgeorge_gun_380_x4_c,1.18,1.1583,1.18067625,,0.3251,52.797,1.3177,,,,
gun_16_x1,,406,gun_16_x1,,,,0.3453,dreadnought_gun_305_x1,1.1,1.475,1.555,,0.3616,38.3044,1.0438,dreadnought_gun_305_x1,1.12,1.5,1.5744375,,0.3661,39.645,1.0569,yamato_gun_460_x1,1.24,0.888,0.949550977,,0.2221,47.3794,1.2356,iowa_gun_406_x1,1.31,0.913,0.944775,,0.2249,49.0661,1.3207,iowa_gun_406_x1,1.33,0.9244125,0.956584688,,0.2277,50.7834,1.3372,,,,
gun_16_x2,,406,gun_16_x2,,,,0.3453,dreadnought_gun_305_x2,1.1,1.475,1.555,,0.3616,38.3044,1.0438,dreadnought_gun_305_x2,1.12,1.5,1.5744375,,0.3661,39.645,1.0569,yamato_gun_460_x2,1.24,0.888,0.949550977,,0.2221,47.3794,1.2356,iowa_gun_406_x2,1.31,0.913,0.944775,,0.2249,49.0661,1.3207,iowa_gun_406_x2,1.33,0.9244125,0.956584688,,0.2277,50.7834,1.3372,,,,
gun_16_x3,,406,gun_16_x3,,,,0.3453,dreadnought_gun_305_x3,1.1,1.475,1.555,,0.3616,38.3044,1.0438,dreadnought_gun_305_x3,1.12,1.5,1.5744375,,0.3661,39.645,1.0569,yamato_gun_460_x3,1.24,0.888,0.949550977,,0.2221,47.3794,1.2356,iowa_gun_406_x3,1.31,0.913,0.944775,,0.2249,49.0661,1.3207,iowa_gun_406_x3,1.33,0.9244125,0.956584688,,0.2277,50.7834,1.3372,,,,
gun_16_x4,,406,gun_16_x4,,,,0.3453,dreadnought_gun_305_x4,1.1,1.475,1.555,,0.3616,38.3044,1.0438,dreadnought_gun_305_x4,1.12,1.5,1.5744375,,0.3661,39.645,1.0569,yamato_gun_460_x4,1.24,0.888,0.949550977,,0.2221,47.3794,1.2356,iowa_gun_406_x4,1.31,0.913,0.944775,,0.2249,49.0661,1.3207,kgeorge_gun_380_x4_c,1.18,1.21095,1.23201,,0.3251,52.4625,1.3093,,,,
gun_17_x1,,432,gun_17_x1,,,,0.3656,yamato_gun_460_x1,1.2,0.95,0.975,,0.2167,43.9555,1.1978,yamato_gun_460_x1,1.22,0.961875,0.9871875,,0.2194,45.494,1.2128,yamato_gun_b_460_x1,1.24,0.973898438,0.999527344,,0.2221,47.0862,1.228,iowa_gun_406_x1,1.31,0.969,1.01,,0.2249,48.7625,1.3125,iowa_gun_406_x1,1.33,0.9811125,1.024671703,,0.2277,50.4692,1.3289,,,,
gun_17_x2,,432,gun_17_x2,,,,0.3656,yamato_gun_460_x2,1.2,0.95,0.975,,0.2167,43.9555,1.1978,yamato_gun_460_x2,1.22,0.961875,0.9871875,,0.2194,45.494,1.2128,yamato_gun_b_460_x2,1.24,0.973898438,0.999527344,,0.2221,47.0862,1.228,iowa_gun_406_x2,1.31,0.969,1.01,,0.2249,48.7625,1.3125,iowa_gun_406_x2,1.33,0.9811125,1.024671703,,0.2277,50.4691,1.3289,,,,
gun_17_x3,,432,gun_17_x3,,,,0.3656,yamato_gun_460_x3,1.2,0.95,0.975,,0.2167,43.9555,1.1978,yamato_gun_460_x3,1.22,0.961875,0.9871875,,0.2194,45.494,1.2128,yamato_gun_b_460_x3,1.24,0.973898438,0.999527344,,0.2221,47.0862,1.228,iowa_gun_406_x3,1.31,0.969,1.01,,0.2249,48.7625,1.3125,iowa_gun_406_x3,1.33,0.9811125,1.024671703,,0.2277,50.4691,1.3289,,,,
gun_17_x4,,432,gun_17_x4,,,,0.3656,yamato_gun_460_x4,1.2,0.95,0.975,,0.2167,43.9555,1.1978,yamato_gun_460_x4,1.22,0.961875,0.9871875,,0.2194,45.494,1.2128,yamato_gun_b_460_x4,1.24,0.973898438,0.999527344,,0.2221,47.0862,1.228,iowa_gun_406_x4,1.31,0.969,1.01,,0.2249,48.7625,1.3125,kgeorge_gun_380_x4_c,1.18,1.2636,1.2936105,,0.3251,52.1378,1.3012,,,,
gun_18_x1,,457,gun_18_x1,,,,0.3849,yamato_gun_460_x1,1.2,1,1.04,,0.2167,43.7089,1.1911,yamato_gun_460_x1,1.22,1.0125,1.053,,0.2194,45.2387,1.206,yamato_gun_b_460_x1,1.24,1.02515625,1.049503711,,0.2221,46.8221,1.2211,yamato_gun_b_460_x1,1.26,1.037970703,1.062622507,,0.2249,48.4609,1.2363,yamato_gun_b_460_x1,1.28,1.050945337,1.075905289,,0.2277,50.157,1.2518,,,,
gun_18_x2,,457,gun_18_x2,,,,0.3849,yamato_gun_460_x2,1.2,1,1.04,,0.2167,43.7089,1.1911,yamato_gun_460_x2,1.22,1.0125,1.053,,0.2194,45.2387,1.206,yamato_gun_b_460_x2,1.24,1.02515625,1.049503711,,0.2221,46.8221,1.2211,yamato_gun_b_460_x2,1.26,1.037970703,1.062622507,,0.2249,48.4609,1.2363,yamato_gun_b_460_x2,1.28,1.050945337,1.075905289,,0.2277,50.157,1.2518,,,,
gun_18_x3,,457,gun_18_x3,,,,0.3849,yamato_gun_460_x3,1.2,1,1.04,,0.2167,43.7089,1.1911,yamato_gun_460_x3,1.22,1.0125,1.053,,0.2194,45.2387,1.206,yamato_gun_b_460_x3,1.24,1.02515625,1.049503711,,0.2221,46.8221,1.2211,yamato_gun_b_460_x3,1.26,1.037970703,1.062622507,,0.2249,48.4609,1.2363,yamato_gun_b_460_x3,1.28,1.050945337,1.075905289,,0.2277,50.157,1.2518,,,,
gun_18_x4,,457,gun_18_x4,,,,0.3849,yamato_gun_460_x4,1.2,1,1.04,,0.2167,43.7089,1.1911,yamato_gun_460_x4,1.22,1.0125,1.053,,0.2194,45.2387,1.206,yamato_gun_b_460_x4,1.24,1.02515625,1.049503711,,0.2221,46.8221,1.2211,yamato_gun_b_460_x4,1.26,1.037970703,1.062622507,,0.2249,48.4609,1.2363,kgeorge_gun_380_x4_c,1.18,1.32678,1.355211,,0.3251,51.8453,1.2939,,,,
gun_19_x1,,483,gun_19_x1,,,,0.4047,yamato_gun_460_x1,1.2,1.05,1.085,,0.2167,43.4677,1.1845,yamato_gun_460_x1,1.22,1.063125,1.0985625,,0.2194,44.9891,1.1994,yamato_gun_b_460_x1,1.24,1.076414063,1.099480078,,0.2221,46.5637,1.2143,yamato_gun_b_460_x1,1.26,1.089869238,1.113223579,,0.2249,48.1935,1.2295,yamato_gun_b_460_x1,1.28,1.103492604,1.127138874,,0.2277,49.8802,1.2449,,,,
gun_19_x2,,483,gun_19_x2,,,,0.4047,yamato_gun_460_x2,1.2,1.05,1.085,,0.2167,43.4677,1.1845,yamato_gun_460_x2,1.22,1.063125,1.0985625,,0.2194,44.9891,1.1994,yamato_gun_b_460_x2,1.24,1.076414063,1.099480078,,0.2221,46.5637,1.2143,yamato_gun_b_460_x2,1.26,1.089869238,1.113223579,,0.2249,48.1935,1.2295,yamato_gun_b_460_x2,1.28,1.103492604,1.127138874,,0.2277,49.8802,1.2449,,,,
gun_19_x3,,483,gun_19_x3,,,,0.4047,yamato_gun_460_x3,1.2,1.05,1.085,,0.2167,43.4677,1.1845,yamato_gun_460_x3,1.22,1.063125,1.0985625,,0.2194,44.9891,1.1994,yamato_gun_b_460_x3,1.24,1.076414063,1.099480078,,0.2221,46.5637,1.2143,yamato_gun_b_460_x3,1.26,1.089869238,1.113223579,,0.2249,48.1935,1.2295,yamato_gun_b_460_x3,1.28,1.103492604,1.127138874,,0.2277,49.8802,1.2449,,,,
gun_19_x4,,483,gun_19_x4,,,,0.4047,yamato_gun_460_x4,1.2,1.05,1.085,,0.2167,43.4677,1.1845,yamato_gun_460_x4,1.22,1.063125,1.0985625,,0.2194,44.9891,1.1994,yamato_gun_b_460_x4,1.24,1.076414063,1.099480078,,0.2221,46.5637,1.2143,yamato_gun_b_460_x4,1.26,1.089869238,1.113223579,,0.2249,48.1935,1.2295,kgeorge_gun_380_x4_c,1.18,1.38996,1.437345,,0.3251,51.5593,1.2868,,,,
gun_20_x1,,508,gun_20_x1,,,,0.4236,yamato_gun_460_x1,1.2,1.1,1.14,,0.2167,43.2489,1.1786,yamato_gun_460_x1,1.22,1.11375,1.15425,,0.2194,44.7626,1.1933,yamato_gun_b_460_x1,1.24,1.127671875,1.16,,0.2221,46.3293,1.2082,yamato_gun_b_460_x1,1.26,1.141767773,1.1745,,0.2249,47.9509,1.2233,yamato_gun_b_460_x1,1.28,1.156039871,1.18918125,,0.2277,49.6291,1.2386,,,,
gun_20_x2,,508,gun_20_x2,,,,0.4236,yamato_gun_460_x2,1.2,1.1,1.14,,0.2167,43.2489,1.1786,yamato_gun_460_x2,1.22,1.11375,1.15425,,0.2194,44.7626,1.1933,yamato_gun_b_460_x2,1.24,1.127671875,1.16,,0.2221,46.3293,1.2082,yamato_gun_b_460_x2,1.26,1.141767773,1.1745,,0.2249,47.9509,1.2233,yamato_gun_b_460_x2,1.28,1.156039871,1.18918125,,0.2277,49.6291,1.2386,,,,
gun_20_x3,,508,gun_20_x3,,,,0.4236,yamato_gun_460_x3,1.2,1.1,1.14,,0.2167,43.2489,1.1786,yamato_gun_460_x3,1.22,1.11375,1.15425,,0.2194,44.7626,1.1933,yamato_gun_b_460_x3,1.24,1.127671875,1.16,,0.2221,46.3293,1.2082,yamato_gun_b_460_x3,1.26,1.141767773,1.1745,,0.2249,47.9509,1.2233,yamato_gun_b_460_x3,1.28,1.156039871,1.18918125,,0.2277,49.6291,1.2386,,,,
gun_20_x4,,508,gun_20_x4,,,,0.4236,yamato_gun_460_x4,1.2,1.1,1.14,,0.2167,43.2489,1.1786,yamato_gun_460_x4,1.22,1.11375,1.15425,,0.2194,44.7626,1.1933,yamato_gun_b_460_x4,1.24,1.127671875,1.16,,0.2221,46.3293,1.2082,yamato_gun_b_460_x4,1.26,1.141767773,1.1745,,0.2249,47.9509,1.2233,kgeorge_gun_380_x4_c,1.18,1.4742,1.5400125,,0.3251,51.2997,1.2803,,,,
gun_2_x1_alt,,51,gun_2_x1_alt,,,New line - alternate guns,0.1197,maine_gun_152_x1,1.9622,0.6054,0.7093,1.6494,0.7262,47.9833,1.3796,maine_gun_152_x1,1.9867,0.6129,0.7181,1.6863,0.7352,49.6628,1.3968,small_gun_e_76_x1,1.8739,0.7424,0.8698,1.5522,0.8906,55.0661,1.3175,richelieu_gun_120_x1,1.4633,0.7947,0.9311,1.6329,0.9533,43.9543,1.0288,richelieu_gun_120_x1,1.4815,0.8046,0.9427,1.6692,0.9652,45.4927,1.0416,,,,
gun_2_x2_alt,,51,gun_2_x2_alt,,,New line - alternate guns,0.1197,maine_gun_152_x2,1.938,0.6054,0.7093,1.6494,0.7262,47.9833,1.3796,maine_gun_152_x2,1.9622,0.6129,0.7181,1.6863,0.7352,49.6628,1.3968,maine_gun_152_x2,1.9868,0.6206,0.7271,1.7236,0.7444,51.401,1.4143,richelieu_gun_120_x2,1.4452,0.7947,0.9311,1.6329,0.9533,43.9543,1.0288,richelieu_gun_120_x2,1.4632,0.8046,0.9427,1.6692,0.9652,45.4927,1.0416,,,,
gun_2_x3_alt,,51,gun_2_x3_alt,,,New line - alternate guns,0.1197,maine_gun_152_x3,1.9141,0.6054,0.7093,1.6494,0.7262,47.9833,1.3796,maine_gun_152_x3,1.938,0.6129,0.7181,1.6862,0.7352,49.6627,1.3968,maine_gun_152_x3,1.9622,0.6206,0.7271,1.7236,0.7444,51.4009,1.4143,richelieu_gun_120_x3,1.4274,0.7947,0.9311,1.6329,0.9533,43.9543,1.0288,richelieu_gun_120_x3,1.4452,0.8046,0.9427,1.6692,0.9652,45.4927,1.0416,,,,
gun_3_x1_alt,,76,gun_3_x1_alt,,,New line - alternate guns,0.1519,maine_gun_152_x1,1.7601,0.7691,0.861,1.5833,0.7262,46.1069,1.3256,maine_gun_152_x1,1.7822,0.7786,0.8716,1.6187,0.7352,47.7207,1.3422,small_gun_c_76_x1,1.8326,1.5896,1.7795,1.4184,1.501,50.1612,1.3802,small_gun_e_76_x1,1.702,0.9549,1.069,1.5232,0.9017,54.7646,1.2818,akizuki_gun_b_127_x1,1.7766,0.8754,0.98,1.7709,0.8266,50.8144,1.338,,,,
gun_3_x2_alt,,76,gun_3_x2_alt,,,New line - alternate guns,0.1519,maine_gun_152_x2,1.7384,0.7691,0.861,1.5833,0.7262,46.1069,1.3256,maine_gun_152_x2,1.7602,0.7786,0.8716,1.6187,0.7352,47.7207,1.3422,maine_gun_152_x2,1.7822,0.7884,0.8826,1.6545,0.7444,49.3909,1.359,iowa_gun_127_x2,1.8075,1.0084,1.1289,1.5265,0.9522,54.0263,1.3783,moga_gun_127_x2,1.8306,1.0215,1.1436,1.5601,0.9646,55.933,1.3959,,,,
gun_3_x3_alt,,76,gun_3_x3_alt,,,New line - alternate guns,0.1519,maine_gun_152_x3,1.7169,0.7691,0.861,1.5833,0.7262,46.1069,1.3256,maine_gun_152_x3,1.7384,0.7786,0.8716,1.6187,0.7352,47.7207,1.3422,maine_gun_152_x3,1.7602,0.7884,0.8826,1.6545,0.7444,49.3909,1.359,iowa_gun_127_x3,1.7852,1.0084,1.1289,1.5265,0.9522,54.0263,1.3783,moga_gun_127_x3,1.8071,1.0204,1.1423,1.5609,0.9635,55.9021,1.3952,,,,
gun_4_x1_alt,,102,gun_4_x1_alt,,,New line - alternate guns,0.1669,maine_gun_152_x1,1.5467,0.9176,1.001,1.4161,0.7262,44.77,1.2872,maine_gun_152_x1,1.566,0.9289,1.0133,1.4478,0.7352,46.337,1.3033,dd_s_gun_d_102_x1,1.2702,0.943,1.0287,1.6062,0.7463,44.183,1.0571,hood_gun_140_x1,1.7608,1.0327,1.1266,1.286,0.8173,57.4398,1.4654,akizuki_gun_b_127_x1,1.5611,1.0444,1.1393,1.5839,0.8266,49.341,1.2992,,,,
gun_4_x2_alt,,102,gun_4_x2_alt,,,New line - alternate guns,0.1669,maine_gun_152_x2,1.5276,0.9176,1.001,1.4161,0.7262,44.77,1.2872,maine_gun_152_x2,1.5467,0.9289,1.0133,1.4478,0.7352,46.337,1.3033,maine_gun_254_x2_b,1.4504,0.468,0.5106,1.8364,0.3704,44.4195,1.2222,ussr_gun_100_x2,1.5952,0.9029,0.985,1.5587,0.7146,48.6713,1.3442,moga_gun_127_x2,1.6086,1.2188,1.3296,1.3952,0.9646,54.3112,1.3555,,,,
gun_4_x3_alt,,102,gun_4_x3_alt,,,New line - alternate guns,0.1669,maine_gun_152_x3,1.5087,0.9176,1.001,1.4161,0.7262,44.77,1.2872,maine_gun_152_x3,1.5276,0.9289,1.0133,1.4478,0.7352,46.337,1.3033,maine_gun_254_x3_b,1.4325,0.468,0.5106,1.8364,0.3704,44.4195,1.2222,ussr_gun_100_x3,1.5753,0.9025,0.9845,1.5591,0.7143,48.6623,1.344,moga_gun_127_x3,1.5878,1.2174,1.328,1.3961,0.9635,54.2812,1.3547,,,,
gun_5_x1_alt,,127,gun_5_x1_alt,,,New line - alternate guns,0.1636,maine_gun_152_x1,1.2897,1.0466,1.124,1.1906,0.7262,43.7993,1.2593,maine_gun_152_x1,1.3058,1.0595,1.1378,1.2173,0.7352,45.3323,1.275,dd_s_gun_d_102_x1,1.0592,1.0755,1.155,1.3505,0.7463,43.225,1.0342,hood_gun_140_x1,1.4682,1.1778,1.2648,1.0813,0.8173,56.1943,1.4336,akizuki_gun_b_127_x1,1.3017,1.1912,1.2792,1.3317,0.8266,48.2712,1.271,,,,
gun_5_x2_alt,,127,gun_5_x2_alt,,,New line - alternate guns,0.1636,maine_gun_152_x2,1.2738,1.0466,1.124,1.1906,0.7262,43.7993,1.2593,maine_gun_152_x2,1.2897,1.0595,1.1378,1.2173,0.7352,45.3323,1.275,maine_gun_254_x2_b,1.2095,0.5338,0.5733,1.5439,0.3704,43.4564,1.1957,ussr_gun_100_x2,1.3302,1.0298,1.1059,1.3106,0.7146,47.616,1.3151,ussr_gun_100_x2,1.3468,1.0427,1.1198,1.3396,0.7235,49.2826,1.3315,,,,
gun_5_x3_alt,,127,gun_5_x3_alt,,,New line - alternate guns,0.1636,maine_gun_152_x3,1.2581,1.0466,1.124,1.1906,0.7262,43.7993,1.2593,maine_gun_152_x3,1.2738,1.0595,1.1378,1.2173,0.7352,45.3323,1.275,maine_gun_254_x3_b,1.1945,0.5338,0.5733,1.5439,0.3704,43.4564,1.1957,ussr_gun_100_x3,1.3135,1.0294,1.1055,1.3108,0.7143,47.6071,1.3148,ussr_gun_100_x3,1.33,1.0424,1.1194,1.3398,0.7233,49.2734,1.3313,,,,
gun_6_x2_alt,,152,gun_6_x2_alt,,,New line - alternate guns,0.1859,ny_gun_210_x2,1.135,0.8737,0.9281,1.3609,0.5443,39.9668,1.1491,ny_gun_210_x2,1.1492,0.8846,0.9397,1.3912,0.5511,41.3656,1.1635,maine_gun_254_x2_b,1.16,0.5946,0.6317,1.5472,0.3704,42.6825,1.1744,ussr_gun_100_x2,1.2758,1.1471,1.2185,1.3133,0.7146,46.768,1.2917,ussr_gun_100_x2,1.2917,1.1614,1.2337,1.3425,0.7235,48.4049,1.3078,,,,
gun_6_x3_alt,,152,gun_6_x3_alt,,,New line - alternate guns,0.1859,ny_gun_210_x3,1.121,0.8737,0.9281,1.3609,0.5443,39.9668,1.1491,ny_gun_210_x3,1.135,0.8846,0.9397,1.3912,0.5511,41.3656,1.1635,maine_gun_254_x3_b,1.1456,0.5946,0.6317,1.5472,0.3704,42.6825,1.1744,ussr_gun_100_x3,1.2598,1.1466,1.218,1.3136,0.7143,46.7593,1.2914,ussr_gun_100_x3,1.2756,1.161,1.2333,1.3427,0.7233,48.3959,1.3076,,,,
gun_7_x2_alt,,178,gun_7_x2_alt,,,New line - alternate guns,0.2118,ny_gun_210_x2,1.1172,0.9855,1.0383,1.3526,0.5443,39.3406,1.1311,ny_gun_210_x2,1.1311,0.9978,1.0512,1.3827,0.5511,40.7176,1.1452,hood_gun_380_x2,1.225,0.5369,0.5657,1.4204,0.2965,47.5583,1.2403,ussr_gun_152_x2,1.3016,0.9437,0.9942,1.3421,0.5212,47.715,1.3178,ussr_gun_152_x2,1.3179,0.9555,1.0067,1.3719,0.5277,49.385,1.3343,,,,
gun_7_x3_alt,,178,gun_7_x3_alt,,,New line - alternate guns,0.2118,ny_gun_210_x3,1.1034,0.9855,1.0383,1.3526,0.5443,39.3406,1.1311,ny_gun_210_x3,1.1171,0.9978,1.0512,1.3827,0.5511,40.7176,1.1452,hood_gun_380_x3,1.2099,0.5369,0.5657,1.4204,0.2965,47.5583,1.2403,ussr_gun_152_x3,1.2857,0.9441,0.9946,1.3418,0.5214,47.7225,1.318,ussr_gun_152_x3,1.3018,0.9558,1.007,1.3717,0.5279,49.3928,1.3345,,,,
gun_8_x2_alt,,203,gun_8_x2_alt,,,New line - alternate guns,0.235,ny_gun_210_x2,1.1026,1.0923,1.1438,1.3364,0.5443,38.827,1.1163,ny_gun_210_x2,1.1164,1.106,1.1582,1.366,0.5511,40.1859,1.1303,hood_gun_380_x2,1.209,0.5951,0.6232,1.4033,0.2965,46.9374,1.2241,ussr_gun_152_x2,1.2846,1.046,1.0953,1.326,0.5212,47.092,1.3006,ussr_gun_152_x2,1.3007,1.059,1.1089,1.3555,0.5277,48.7402,1.3169,,,,
gun_8_x3_alt,,203,gun_8_x3_alt,,,New line - alternate guns,0.235,ny_gun_210_x3,1.089,1.0923,1.1438,1.3364,0.5443,38.827,1.1163,ny_gun_210_x3,1.1026,1.106,1.1582,1.366,0.5511,40.1859,1.1303,hood_gun_380_x3,1.1941,0.5951,0.6232,1.4033,0.2965,46.9374,1.2241,ussr_gun_152_x3,1.2689,1.0464,1.0958,1.3257,0.5214,47.0994,1.3008,ussr_gun_152_x3,1.2848,1.0594,1.1094,1.3552,0.5279,48.7479,1.3171,,,,
gun_9_x2_alt,,229,gun_9_x2_alt,,,New line - alternate guns,0.2574,ny_gun_210_x2,1.0894,1.2033,1.2538,1.3129,0.5443,38.3619,1.103,ny_gun_210_x2,1.103,1.2183,1.2694,1.3422,0.5511,39.7045,1.1167,irresistible_gun_305_x2,1.1058,0.8195,0.8539,1.4247,0.3707,42.9319,1.1196,dreadnought_gun_305_x2,1.1332,0.8299,0.8647,1.4387,0.3754,44.9716,1.1473,ussr_gun_152_x2,1.2851,1.1666,1.2156,1.3317,0.5277,48.1564,1.3011,,,,
gun_9_x3_alt,,229,gun_9_x3_alt,,,New line - alternate guns,0.2574,ny_gun_210_x3,1.076,1.2033,1.2538,1.3129,0.5443,38.3619,1.103,ny_gun_210_x3,1.0893,1.2183,1.2694,1.3422,0.5511,39.7045,1.1167,irresistible_gun_305_x3,1.0922,0.8195,0.8539,1.4247,0.3707,42.9319,1.1196,dreadnought_gun_305_x3,1.1192,0.8299,0.8647,1.4387,0.3754,44.9716,1.1473,ussr_gun_152_x3,1.2694,1.167,1.216,1.3315,0.5279,48.1639,1.3013,,,,
gun_10_x2_alt,,254,gun_10_x2_alt,,,New line - alternate guns,0.2773,ny_gun_210_x2,1.0782,1.3102,1.3599,1.2857,0.5443,37.9665,1.0916,ny_gun_210_x2,1.0916,1.3266,1.3769,1.3143,0.5511,39.2953,1.1052,irresistible_gun_305_x2,1.0945,0.8923,0.9262,1.3951,0.3707,42.4894,1.1081,dreadnought_gun_305_x2,1.1215,0.9037,0.938,1.4087,0.3754,44.5081,1.1355,ussr_gun_152_x2,1.2719,1.2702,1.3184,1.3042,0.5277,47.66,1.2877,,,,
gun_10_x3_alt,,254,gun_10_x3_alt,,,New line - alternate guns,0.2773,ny_gun_210_x3,1.0649,1.3102,1.3599,1.2857,0.5443,37.9665,1.0916,ny_gun_210_x3,1.0781,1.3266,1.3769,1.3143,0.5511,39.2953,1.1052,irresistible_gun_305_x3,1.081,0.8923,0.9262,1.3951,0.3707,42.4894,1.1081,dreadnought_gun_305_x3,1.1077,0.9037,0.938,1.4087,0.3754,44.5081,1.1355,ussr_gun_152_x3,1.2563,1.2707,1.3189,1.3039,0.5279,47.6675,1.2879,,,,
gun_11_x2_alt,,279,gun_11_x2_alt,,,New line - alternate guns,0.2431,ny_gun_210_x2,1.0681,1.4176,1.4667,1.0321,0.5443,37.6117,1.0814,ny_gun_210_x2,1.0814,1.4353,1.485,1.055,0.5511,38.9281,1.0949,irresistible_gun_305_x2,1.0842,0.9655,0.999,1.1198,0.3707,42.0924,1.0977,dreadnought_gun_305_x2,1.1111,0.9777,1.0116,1.1309,0.3754,44.0922,1.1249,ussr_gun_152_x2,1.26,1.3743,1.4219,1.0469,0.5277,47.2147,1.2757,,,,
gun_11_x3_alt,,279,gun_11_x3_alt,,,New line - alternate guns,0.2431,ny_gun_210_x3,1.0549,1.4176,1.4667,1.0321,0.5443,37.6117,1.0814,ny_gun_210_x3,1.0681,1.4353,1.485,1.055,0.5511,38.9281,1.0949,irresistible_gun_305_x3,1.0708,0.9655,0.999,1.1198,0.3707,42.0924,1.0977,dreadnought_gun_305_x3,1.0973,0.9777,1.0116,1.1309,0.3754,44.0922,1.1249,ussr_gun_152_x3,1.2446,1.3749,1.4225,1.0466,0.5279,47.2221,1.2759,,,,
